product_id,full_price,discounted,current_price,product_url,description,ratings,reviews
DJ5954-700,52,False,52.0,https://www.nike.com/t/jr-mercurial-superfly-9-club-little-big-kids-turf-high-top-soccer-shoes-gnnbkC/DJ5954-700,"Learning the skills, the game and all the drills? Show how far you've come while rocking the Nike Jr. soccer shoes. Made for turf surfaces, they have the traction you need to run and cut on the field. From practice to game day, the durable design will hold up until the final horn sounds.Shown: Lemonade/BlackStyle: DJ5954-700",4.8 Stars,4
DD9546-040,72,True,60.97,https://www.nike.com/t/jr-phantom-gx-academy-big-kids-multi-ground-soccer-cleats-79cr7j/DD9546-040,"Looking to take your game to the next level? Academy cleats give you the precision touch you need to let your innermost playing instincts dazzle. Featuring NikeSkin and a mesh touch zone to help enhance your precision and an agility plate that’s designed to swerve and sprint with you, it’s ready to ignite your spontaneous playmaking spirit. Even better, there’s no need to tie these! Use the pull tabs and the adjustable tongue to slip these on and play sooner. Also, our ghost lacing system covers your laces for a cleaner cleat-to-ball connection. This version has a Dynamic Fit collar, which wraps your ankle in soft, stretchy fabric for a secure feel.﻿Shown: Black/Hyper Royal/ChromeStyle: DD9546-040",4.4 Stars,40
DX6405-004,65,False,65.0,https://www.nike.com/t/jordan-hex-mule-womens-shoes-WfKK77/DX6405-004,Angling for a sportier mule? The Jordan Hex Mule uses the same edgy design made iconic by the Hex Slide to bring a closed-toe option perfect for the changing seasons.Shown: Ozone Blue/Ozone BlueStyle: DX6405-004,4.5 Stars,24
DQ0297-001,110,True,97.97,https://www.nike.com/t/air-max-tw-little-kids-shoes-Hbb3Ns/DQ0297-001,"What does your kiddo notice first about the Nike Air Max TW? The cool bubbles or Air they can feel with every step? The sweet boomerang design on the sides? Or the lightweight and breathable feel inspired by the iconic Tailwind running shoes of the past? They may notice it all, but either way, this will be their next favorite pair of kicks.Shown: Black/Black/White/WhiteStyle: DQ0297-001",4.8 Stars,5
DM3414-600,150,True,90.97,https://www.nike.com/t/pegasus-turbo-womens-road-running-shoes-v0hK3R/DM3414-600,"Responsive cushioning provides extra bounce for everyday runs. Experience a lightweight ride from the recycled ZoomX foam midsole. The Flyknit upper provides a secure, sock-like fit. Plus, this version is made from 50% recycled scrap material by weight.Shown: Pink Oxford/Barely Rose/White/WhiteStyle: DM3414-600",4.3 Stars,321
FN8540-100,120,False,120.0,https://www.nike.com/t/air-force-1-07-next-nature-se-womens-shoes-fgGrV6/FN8540-100,"Comfortable, durable and timeless—the AF1 is a fan favorite for a reason. Classic '80s construction pairs with bold details for style that tracks whether you're on the court or on the go. Take your style up another notch with chrome accents on the laces.Shown: Sail/Sea Glass/Volt/Vapor GreenStyle: FN8540-100",5 Stars,1
DQ3987-100,140,False,140.0,https://www.nike.com/t/air-max-terrascape-90-mens-shoes-61rLc8/DQ3987-100,"Air Max goes crunchy granola. The updated design pairs durable fabrics with colors that throw it back to your mom's favorite ski jacket from the '90s. You can throw them on or easily hook them to your pack with webbing pull tabs that double as clip points. A little crunch goes a long way, though—the classic Air technology makes every trail feel like you're literally walking on Air.Shown: Summit White/Pure Platinum/Wolf Grey/Red ClayStyle: DQ3987-100",4.5 Stars,109
FB1950-001,70,False,70.0,https://www.nike.com/t/oneonta-next-nature-mens-sandals-k3xDBG/FB1950-001,"From trails to rivers to trees, these lightweight, durable sandals are ready to make adventuring fun with special thanks to their rugged tread. The Oneonta name honors the majestic falls that flow near the Columbia River in Oregon (Nike's home state). Strap in and quickly personalize your fit with an elastic cord and cinch on the heel—then get wilding.Shown: Black/Black/AnthraciteStyle: FB1950-001",3.1 Stars,11
FJ1920-100,140,True,105.97,https://www.nike.com/t/acg-air-exploraid-mens-shoes-0k0k4Z/FJ1920-100,One of the most popular trail shoes from the '90s is back for round 2. Lace up and head out in comfort and style.Shown: Light Orewood Brown/Phantom/Anthracite/SailStyle: FJ1920-100,5 Stars,1
FJ2608-100,67,False,67.0,https://www.nike.com/t/jr-phantom-gx-2-academy-little-big-kids-tf-soccer-shoes-jrcSH8/FJ2608-100,"You’ve found the net, whether you set up a pal with a great pass or made a fantastic move. Now, go score. These no-tie shoes have a sticky texture where you kick the ball the hardest. That way you have control of your shot when the net is in range. We created it with goals in mind.Shown: White/Metallic Gold Coin/BlackStyle: FJ2608-100",4 Stars,1
FD0089-101,110,False,110.0,https://www.nike.com/t/huarache-9-elite-low-lax-lacrosse-cleats-r1Psr6/FD0089-101,"Take it to the rack in the Huarache 9 Elite. Whether you’re ripping around the cage, going coast-to-coast or scooping up the ball on a dead run, these cleats can help you decide the result. We loaded it with multidirectional traction and made it more flexible compared to the 8, so you can impact the game from any position. The low build gives you a sleek look and freedom to make plays.Shown: White/White/BlackStyle: FD0089-101",0 Stars,0
FD0688-100,95,True,72.97,https://www.nike.com/t/air-force-1-impact-next-nature-big-kids-shoes-617Rzw/FD0688-100,"Discover new ways to play in the Nike Air Force 1 Impact Next Nature. Thoughtfully made with synthetic leather, these kicks have the same durable, era-echoing '80s construction the AF1 has always been known for. Layered Swoosh logos add a fun pop of style while hidden Nike Air cushioning keeps all your explorations comfy.Shown: White/Hyper Royal/Summit White/BlackStyle: FD0688-100",5 Stars,1
DJ5625-700,100,False,100.0,https://www.nike.com/t/mercurial-superfly-9-academy-multi-ground-high-top-soccer-cleats-76w9qJ/DJ5625-700,"Instantly tilt the field in the bold design of the Superfly 9 Academy MG. It's loaded with a Zoom Air unit and flexible NikeSkin up top for exceptional touch, so you can dominate in the waning minutes of a match—when it matters most. Fast is in the Air.Shown: Lemonade/BlackStyle: DJ5625-700",4.6 Stars,134
FN0345-500,140,False,140.0,https://www.nike.com/t/reina-easyon-womens-shoes-sGlHgb/FN0345-500,"From bump to beyond, the Reina EasyOn is with you throughout the ultimate endurance sport—your pregnancy journey. With an innovative sockliner that adjusts to your foot size, it has you ready for everything from low-impact movement to walking to everyday wear. Plus, the laceless EasyOn entry has a bendable heel for a hands-free fit.Shown: Barely Grape/Lilac Bloom/Laser Orange/DaybreakStyle: FN0345-500",0 Stars,0
DJ5613-700,72,False,72.0,https://www.nike.com/t/jr-mercurial-superfly-9-academy-little-big-kids-high-top-soccer-cleats-Fglt3M/DJ5613-700,"You've got the skills, you've got the game. Now show it all off in these soccer cleats. Slip these on quick—no laces needed—so play never waits. What's more: Our first-ever Zoom Air unit made for soccer brings extra comfort and bounce to the artificial grass fields, so you're ready for every practice, scrimmage and game day.Shown: Lemonade/BlackStyle: DJ5613-700",4 Stars,2
DV4350-700,57,True,38.97,https://www.nike.com/t/jr-tiempo-legend-10-academy-little-big-kids-indoor-court-low-top-soccer-shoes-vKbh2L/DV4350-700,"Even Legends find ways to evolve. Made to take your game to the next level, the latest iteration of these Academy shoes has all-new FlyTouch Lite engineered leather. Softer than natural leather and layered with mesh, it conforms to your foot, adds breathability and doesn't overstretch, so you can play with comfort and dictate the pace of your game. Lighter and sleeker than any other Tiempo to date, the Legend 10 is for any position on the field, whether you're sending a pinpoint pass through the defense or tracking back to stop a breakaway.Shown: Lemonade/Metallic Gold Coin/BlackStyle: DV4350-700",4.8 Stars,26
FJ3447-001,65,False,65.0,https://www.nike.com/t/jordan-1-mid-se-baby-toddler-shoes-JMnp8p/FJ3447-001,"Grownups can inspire some amazing drip. With pastel pink textiles and a sweet floral pattern, these mid tops pay homage to the wallpaper in MJ's mom's house.Shown: Anthracite/Sail/Red Stardust/AnthraciteStyle: FJ3447-001",0 Stars,0
FD6725-100,95,True,64.97,https://www.nike.com/t/phantom-luna-2-academy-mg-high-top-soccer-cleats-Nht4ZV/FD6725-100,"Looking to take your game to the next level? The Phantom Luna 2 Academy helps put you in prime position of the net, whether you're the organizer, assister or finisher. The rest is up to you. Created with goals in mind, NikeSkin covers the striking area of the cleat while Nike Cyclone 360 traction helps guide your unscripted agility.Shown: White/Metallic Gold Coin/BlackStyle: FD6725-100",5 Stars,4
HF5062-386,115,False,115.0,https://www.nike.com/t/air-force-1-07-womens-shoes-PqdxJw/HF5062-386,"The radiance lives on in the Nike Air Force 1 '07. This hoops original puts a fresh spin on everything you know best about the AF1, including crisp synthetic leather, durable construction and bold details. Clean, classic and always in style, these kicks have the perfect amount of flash to make you shine.Shown: Oil Green/White/Gum Medium Brown/Sea GlassStyle: HF5062-386",5 Stars,1
DZ3544-201,170,True,129.97,https://www.nike.com/t/air-max-pulse-roam-mens-shoes-rg7NCQ/DZ3544-201,The Air Max Pulse Roam takes cues from its stylish forerunner and moves it in a more utilitarian direction. This means durability without the discomfort and style without the effort. Point-loaded Air cushioning—revamped from the incredibly plush Air Max 270—delivers the comfort you've come to trust.Shown: Neutral Olive/Medium Olive/High Voltage/Cargo KhakiStyle: DZ3544-201,4.6 Stars,26
FJ2558-100,70,True,59.97,https://www.nike.com/t/phantom-luna-2-club-mg-high-top-soccer-cleats-dsl50X/FJ2558-100,"Whether you’re starting out or just playing for fun, Club shoes get you on the field without compromising on quality. Created with goals in mind, the Phantom Luna 2 Club has a grippy texture covering the striking area of the shoe and reliable traction to help guide your unscripted agility.Shown: White/Metallic Gold Coin/BlackStyle: FJ2558-100",1 Stars,1
DV4355-700,40,False,40.0,https://www.nike.com/t/jr-tiempo-legend-10-club-little-big-kids-turf-low-top-soccer-shoes-xdL2NN/DV4355-700,"Even Legends find ways to evolve. Whether you’re starting out or just playing for fun, the latest iteration of these Club shoes gets you on the field without compromising on quality. Synthetic leather conforms to your foot and doesn't overstretch, giving you better control. Lighter and sleeker than any other Tiempo to date, the Legend 10 is for any position on the field, whether you're sending a pinpoint pass through the defense or tracking back to stop a breakaway.Shown: Lemonade/Metallic Gold Coin/BlackStyle: DV4355-700",4.2 Stars,19
DC9402-001,140,True,94.97,https://www.nike.com/t/air-max-pre-day-mens-shoes-JBXGg7/DC9402-001,"Taking the classic look of heritage Nike running into a new realm, the Nike Air Max Pre-Day brings you a fast-paced look that's ready for today's world. A true nod to the past with a design made with at least 20% recycled material by weight, it keeps the retro track aesthetic alive. A new Air window energizes the look, mixing head-turning style with unbelievably soft cushioning.Shown: Black/Anthracite/WhiteStyle: DC9402-001",4.6 Stars,235
FJ2581-100,90,True,69.97,https://www.nike.com/t/phantom-gx-2-academy-ic-low-top-soccer-shoes-Hs50mp/FJ2581-100,"Looking to take your game to the next level? The Phantom GX 2 Academy helps put you in prime position of the net, whether you're the organizer, assister or finisher. The rest is up to you. Created with goals in mind, NikeSkin covers the striking area of the shoe while Nike Cyclone 360 traction helps guide your unscripted agility.Shown: White/Metallic Gold Coin/BlackStyle: FJ2581-100",0 Stars,0
DO9837-800,140,True,119.97,https://www.nike.com/t/zoom-superrep-4-next-nature-womens-workout-shoes-Q9thvJ/DO9837-800,"The quad-burning box jumps that bring your “why” into focus. The sweat-soaked super-sets that leave you grabbing your tights. This is what you live for: the struggle, the moment of truth, the breakthrough, the transformation. Designed for quick bursts of force, heart-thumping tempo changes and fast-paced workouts, this trainer helps push you to fresh HIIT heights.Shown: Guava Ice/Pink Oxford/Pale Ivory/Light SilverStyle: DO9837-800",4.3 Stars,114
DR2665-101,160,True,111.97,https://www.nike.com/t/infinityrn-4-mens-road-running-shoes-7Qw8XJ/DR2665-101,"Maximum cushioning provides elevated comfort for everyday runs. Experience a soft, rocker-shaped platform made with new ReactX foam underfoot and an ultra-comfortable collar and tongue for a snug feel. Plus, a water-resistant membrane was added to this version to help keep you dry.Shown: White/Light Lemon Twist/Volt/BlackStyle: DR2665-101",4.6 Stars,369
DJ5960-700,52,False,52.0,https://www.nike.com/t/jr-mercurial-superfly-9-club-little-big-kids-indoor-court-high-top-soccer-shoes-SVMHxB/DJ5960-700,"Learning the skills, the game and all the drills? Show how far you've come while wearing the Nike Jr. soccer shoes. Made for indoor and court games, they have the traction you need to run and cut on gym floors—plus street courts. The durable design will hold up when it's time to practice and play those games of pickup.Shown: Lemonade/BlackStyle: DJ5960-700",4.2 Stars,5
FJ2606-001,52,False,52.0,https://www.nike.com/t/jr-phantom-gx-2-club-little-big-kids-ic-soccer-shoes-t5dGcD/FJ2606-001,"You’ve found the net, whether you set up a pal with a great pass or made a fantastic move. Now, go score. These no-tie shoes have a sticky texture where you kick the ball the hardest. That way you have control of your shot when the net is in range. We created it with goals in mind.Shown: Black/BlackStyle: FJ2606-001",5 Stars,1
DJ5635-700,90,False,90.0,https://www.nike.com/t/mercurial-vapor-15-academy-turf-low-top-soccer-shoes-rdbD4k/DJ5635-700,"The field is yours when you lace up in the Vapor 15 Academy TF. It's loaded with a Zoom Air unit and flexible NikeSkin up top for exceptional touch, so you can dominate in the waning minutes of a match—when it matters most. Fast is in the Air.Shown: Lemonade/BlackStyle: DJ5635-700",4.3 Stars,6
DJ5619-700,67,True,45.97,https://www.nike.com/t/jr-mercurial-vapor-15-academy-little-big-kids-indoor-court-low-top-soccer-shoes-PVPbWM/DJ5619-700,"You've got the skills, you've got the game. Now show them off with the Nike Jr. soccer shoes. Pull tabs and dual straps combine for an easy-on design that eliminates the need for laces and helps get you on the pitch faster. Zoom Air cushioning under the heel adds bouncy comfort that lasts all throughout your game.Shown: Lemonade/BlackStyle: DJ5619-700",4.6 Stars,0
FQ8740-480,90,False,90.0,https://www.nike.com/t/court-vision-mid-next-nature-mens-shoes-Ks2QFk/FQ8740-480,"In love with the classic look of '80s basketball but have a thing for the fast-paced culture of today's game? Meet the Nike Court Vision Mid. Durable synthetic leather and stitched overlays keep the soul of the original, while the plush collar keeps it sleek and comfortable for your world.Shown: Game Royal/White/BlackStyle: FQ8740-480",4.9 Stars,20
DJ5966-700,40,False,40.0,https://www.nike.com/t/jr-mercurial-vapor-15-club-little-kids-turf-low-top-soccer-shoes-ZZ0b7G/DJ5966-700,"Keep the game fun and exciting for little soccer sensations in the Nike Jr. Mercurial Vapor 15 Club shoes. Forget the laces (for now!)—they slip on and stay secure with a big strap over the top. Built for turf surfaces, they have plenty of traction to roam the field so your future star can focus on developing their skills.Shown: Lemonade/BlackStyle: DJ5966-700",5 Stars,5
DQ0296-001,130,True,85.97,https://www.nike.com/t/air-max-tw-big-kids-shoes-mQZkTb/DQ0296-001,"Tell us what you notice first about the Nike Air Max TW. Is it the cool bubbles of Air that help cushion your every step or the sweet boomerang design on the sides? Inspired by our iconic Tailwind, which introduced the running world to Air cushioning, these are shoes you’ll want to play all day in.Shown: Black/Black/White/WhiteStyle: DQ0296-001",4.7 Stars,27
DH9389-003,100,True,80.97,https://www.nike.com/t/air-max-motif-little-kids-shoes-hGHjf3/DH9389-003,"Enter a new era in Air Max history. The Nike Air Max Motif honors the iconic AM1—a streetwear legend since ‘87—with a futuristic take for your kiddo’s generation. The design lines give throwback vibes and a redesigned Air unit has supersoft cushioning, so little feet have everything they need for all-day play.Shown: Black/Anthracite/BlackStyle: DH9389-003",4.2 Stars,25
